00:00,0,0,0.5
00:00,0,1,0.5
00:00,1,0,0.0
00:00,1,1,1.0
01:00,0,0,0.5
01:00,0,1,0.5
01:00,1,0,0.0
01:00,1,1,1.0
02:00,0,0,0.5
02:00,0,1,0.5
02:00,1,0,0.0
02:00,1,1,1.0
03:00,0,0,0.5
03:00,0,1,0.5
03:00,1,0,1e-05
03:00,1,1,0.99999
04:00,0,0,1.0
04:00,0,1,0.0
04:00,1,0,0.0018100181001810018
04:00,1,1,0.998189981899819
05:00,0,0,1.0
05:00,0,1,0.0
05:00,1,0,0.046444529042858
05:00,1,1,0.953555470957142
06:00,0,0,1.0
06:00,0,1,0.0
06:00,1,0,0.31605765796053875
06:00,1,1,0.6839423420394612
07:00,0,0,1.0
07:00,0,1,0.0
07:00,1,0,0.7154641392340896
07:00,1,1,0.28453586076591036
08:00,0,0,1.0
08:00,0,1,0.0
08:00,1,0,0.9240943691626626
08:00,1,1,0.07590563083733737
09:00,0,0,1.0
09:00,0,1,0.0
09:00,1,0,0.980796586059744
09:00,1,1,0.019203413940256046
10:00,0,0,1.0
10:00,0,1,0.0
10:00,1,0,0.9259259259259259
10:00,1,1,0.07407407407407407
11:00,0,0,1.0
11:00,0,1,0.0
11:00,1,0,1.0
11:00,1,1,0.0
12:00,0,0,1.0
12:00,0,1,0.0
12:00,1,0,0.5
12:00,1,1,0.5
13:00,0,0,0.9999
13:00,0,1,0.0001
13:00,1,0,0.5
13:00,1,1,0.5
14:00,0,0,0.9981798179817982
14:00,0,1,0.00182018201820182
14:00,1,0,0.0
14:00,1,1,1.0
15:00,0,0,0.9839992786149406
15:00,0,1,0.016000721385059313
15:00,1,0,0.0
15:00,1,1,1.0
16:00,0,0,0.9265866348983312
16:00,0,1,0.07341336510166886
16:00,1,0,0.0
16:00,1,1,1.0
17:00,0,0,0.7875517851452182
17:00,0,1,0.21244821485478182
17:00,1,0,0.0
17:00,1,1,1.0
18:00,0,0,0.5852402745995423
18:00,0,1,0.4147597254004577
18:00,1,0,0.0
18:00,1,1,1.0
19:00,0,0,0.39708652218486995
19:00,0,1,0.60291347781513
19:00,1,0,0.0
19:00,1,1,1.0
20:00,0,0,0.24539177424196937
20:00,0,1,0.7546082257580307
20:00,1,0,0.0
20:00,1,1,1.0
21:00,0,0,0.15341326156104723
21:00,0,1,0.8465867384389528
21:00,1,0,0.0
21:00,1,1,1.0
22:00,0,0,0.08931419457735247
22:00,0,1,0.9106858054226475
22:00,1,0,0.0
22:00,1,1,1.0
23:00,0,0,0.05357142857142857
23:00,0,1,0.9464285714285714
23:00,1,0,0.0
23:00,1,1,1.0
